,product_code
10108,717540
10109,735735
10110,744310
10111,817906
10112,772978
10113,742416
10114,292551
10115,774833
10116,741771
10117,738278
10118,244269
10119,810832
10120,625818
10121,791594
10122,812983
10123,806499
10124,706319
10125,756981
10126,747432
10127,790897
10128,761917
10129,757037
10130,808599
10131,706004
10132,721368
10133,808724
10134,218354
10135,808780
10136,789398
10137,748202
10138,809887
10139,724942
10140,812531
10141,829601
10142,826811
10143,789872
10144,829646
10145,808002
10146,659573
10147,807993
10148,861020
10149,790819
10150,571451
10151,757482
10152,620337
10153,826986
10154,715418
10155,609722
10156,791712
10157,798475
10158,739987
10159,637103
10160,636455
10161,798691
10162,821016
10163,798504
10164,589818
10165,731908
10166,803006
10167,744264
10168,759125
10169,740311
10170,821459
10171,816369
10172,643985
10173,643202
10174,576285
10175,801633
10176,593151
10177,316657
10178,701760
10179,760020
10180,638751
10181,799366
10182,642498
10183,744540
10184,801857
10185,642825
10186,787223
10187,820635
10188,798983
10189,759171
10190,646429
10191,816355
10192,739501
10193,792797
10194,793614
10195,746825
10196,715913
10197,863246
10198,610273
10199,747045
10200,630084
10201,864400
10202,700840
10203,824987
10204,656496
10205,761234
10206,577025
10207,699774
10208,793665
10209,804681
10210,716178
10211,740512
10212,823677
10213,651558
10214,732093
10215,724046
10216,650799
10217,585290
10218,650370
10219,716516
10220,268305
10221,796283
10222,586796
10223,647483
10224,722315
10225,852642
10226,386859
10227,705788
10228,430157
10229,730167
10230,854020
10231,678487
10232,775175
10233,691254
10234,846505
10235,846711
10236,685448
10237,485549
10238,848308
10239,832889
10240,848791
10241,708668
10242,698440
10243,726227
10244,765879
10245,784313
10246,443860
10247,697643
10248,763476
10249,552473
10250,783652
10251,674406
10252,782061
10253,834759
10254,782742
10255,749659
10256,727998
10257,674735
10258,773108
10259,749968
10260,772112
10261,710214
10262,735910
10263,686895
10264,763451
10265,696542
10266,519589
10267,546807
10268,673462
10269,686030
10270,775619
10271,754783
10272,851771
10273,692841
10274,777219
10275,855249
10276,693917
10277,762387
10278,736513
10279,667387
10280,711450
10281,763926
10282,767292
10283,668135
10284,543052
10285,776087
10286,767090
10287,776983
10288,860681
10289,766521
10290,753216
10291,734922
10292,753094
10293,777911
10294,777838
10295,837706
10296,493652
10297,855081
10298,487051
10299,831594
10300,849112
10301,764807
10302,598172
10303,734024
10304,802440
10305,682848
10306,744659
10307,710720
10308,777376
10309,801960
10310,773776
10311,538598
10312,841566
10313,315509
10314,776782
10315,739825
10316,799787
10317,640669
10318,707038
10319,312543
10320,759945
10321,723201
10322,641192
10323,702395
10324,759426
10325,696789
10326,685454
10327,467302
10328,639672
10329,533925
10330,591667
10331,799446
10332,684675
10333,711235
10334,702712
10335,774873
10336,291333
10337,739929
10338,764888
10339,771918
10340,759164
10341,693437
10342,813519
10343,813326
10344,769601
10345,625918
10346,807721
10347,807727
10348,807738
10349,812928
10350,849817
10351,812495
10352,693350
10353,709086
10354,729948
10355,624446
10356,812263
10357,730292
10358,720615
10359,693708
10360,742347
10361,851884
10362,729609
10363,734619
10364,757050
10365,492244
10366,620933
10367,497233
10368,766851
10369,852181
10370,810975
10371,705777
10372,743123
10373,627760
10374,628499
10375,814070
10376,772898
10377,772747
10378,634754
10379,474461
10380,843013
10381,854573
10382,689022
10383,816485
10384,854471
10385,803425
10386,771977
10387,633919
10388,539368
10389,815870
10390,771705
10391,744042
10392,708531
10393,815541
10394,752652
10395,815102
10396,804570
10397,691075
10398,770726
10399,805688
10400,814512
10401,806299
10402,769777
10403,806331
10404,508691
10405,777680
10406,725327
10407,837804
10408,698436
10409,707349
10410,730402
10411,783768
10412,783647
10413,726167
10414,825797
10415,834316
10416,791987
10417,792213
10418,379360
10419,825471
10420,783420
10421,656749
10422,783331
10423,862945
10424,783147
10425,550969
10426,726178
10427,782770
10428,782627
10429,782116
10430,746849
10431,724252
10432,715923
10433,754598
10434,654593
10435,677236
10436,747533
10437,574119
10438,700966
10439,784176
10440,725325
10441,786906
10442,563205
10443,562990
10444,788048
10445,667499
10446,664189
10447,762094
10448,667507
10449,733419
10450,663378
10451,738419
10452,714714
10453,788589
10454,762411
10455,859148
10456,789247
10457,668815
10458,766944
10459,669386
10460,725711
10461,669860
10462,827379
10463,790518
10464,556528
10465,556393
10466,671640
10467,653762
10468,792118
10469,839845
10470,736782
10471,778240
10472,795694
10473,585094
10474,837251
10475,750665
10476,795883
10477,763754
10478,544627
10479,707149
10480,681475
10481,647654
10482,796335
10483,778672
10484,796610
10485,647756
10486,648300
10487,588251
10488,736765
10489,726726
10490,541926
10491,670950
10492,682285
10493,715052
10494,757661
10495,661288
10496,661300
10497,743099
10498,757104
10499,699070
10500,664461
10501,761953
10502,754933
10503,789394
10504,799485
10505,766087
10506,789668
10507,760289
10508,699083
10509,750623
10510,790574
10511,784267
10512,787612
10513,790919
10514,786792
10515,767031
10516,764374
10517,658487
10518,754039
10519,811076
10520,805967
10521,685012
10522,707363
10523,810320
10524,661799
10525,699270
10526,809141
10527,645920
10528,705032
10529,623784
10530,808969
10531,750712
10532,766440
10533,786082
10534,707081
10535,768241
10536,684189
10537,642631
10538,757052
10539,788627
10540,797952
10541,766099
10542,693436
10543,699308
10544,662145
10545,789189
10546,684758
10547,624638
10548,805914
10549,798006
10550,762023
10551,757270
10552,769393
10553,786316
10554,701153
10555,797408
10556,762025
10557,750059
10558,770601
10559,635050
10560,687399
10561,651306
10562,749801
10563,782573
10564,718103
10565,759141
10566,803156
10567,800896
10568,636903
10569,755759
10570,677967
10571,650974
10572,792643
10573,656401
10574,689040
10575,749639
10576,801096
10577,651424
10578,701033
10579,638945
10580,638887
10581,801428
10582,774162
10583,781405
10584,638495
10585,686137
10586,677736
10587,677304
10588,696429
10589,746625
10590,639079
10591,801205
10592,651697
10593,756480
10594,795200
10595,754627
10596,775062
10597,772032
10598,805888
10599,747472
10600,718936
10601,795903
10602,633172
10603,633109
10604,658049
10605,690980
10606,796285
10607,617919
10608,804534
10609,631870
10610,758005
10611,775885
10612,770691
10613,708546
10614,708387
10615,743562
10616,771565
10617,758126
10618,678571
10619,771871
10620,744215
10621,696228
10622,800550
10623,749516
10624,758556
10625,696221
10626,800447
10627,650614
10628,718761
10629,644797
10630,743995
10631,765184
10632,758191
10633,697649
10634,755969
10635,708536
10636,709992
10637,802216
10638,530165
10639,488561
10640,740790
10641,867292
10642,724474
10643,731900
10644,827247
10645,571473
10646,828532
10647,497284
10648,829031
10649,566943
10650,829611
10651,612851
10652,566090
10653,732712
10654,830789
10655,738173
10656,831060
10657,812977
10658,831252
10659,560621
10660,738010
10661,560216
10662,510264
10663,614607
10664,237222
10665,510419
10666,510791
10667,738738
10668,867095
10669,875110
10670,825909
10671,817828
10672,373493
10673,383569
10674,739925
10675,733362
10676,384482
10677,817551
10678,817533
10679,601619
10680,594618
10681,593184
10682,820179
10683,816754
10684,859926
10685,739685
10686,740299
10687,723621
10688,733753
10689,586007
10690,326885
10691,723936
10692,865702
10693,477163
10694,583030
10695,740561
10696,310091
10697,576693
10698,735428
10699,599725
10700,735740
10701,843591
10702,811660
10703,837106
10704,877109
10705,617523
10706,843213
10707,811960
10708,741586
10709,811573
10710,540334
10711,537688
10712,732222
10713,617328
10714,836996
10715,837303
10716,723877
10717,773051
10718,649495
10719,777088
10720,746268
10721,782500
10722,459617
10723,856075
10724,796362
10725,586518
10726,856727
10727,763683
10728,856922
10729,857215
10730,796979
10731,716753
10732,797234
10733,649251
10734,584633
10735,823126
10736,739323
10737,695767
10738,793249
10739,824409
10740,853714
10741,716019
10742,854199
10743,727612
10744,837874
10745,582258
10746,654383
10747,854330
10748,777646
10749,734050
10750,794258
10751,652999
10752,708379
10753,795486
10754,777611
10755,857315
10756,585006
10757,716360
10758,716763
10759,857664
10760,587444
10761,587674
10762,800054
10763,819407
10764,707493
10765,800333
10766,800342
10767,751506
10768,640184
10769,744930
10770,819036
10771,733399
10772,528198
10773,736114
10774,727347
10775,774109
10776,775498
10777,774240
10778,818141
10779,775130
10780,801634
10781,700104
10782,638403
10783,686126
10784,802030
10785,751935
10786,773767
10787,799972
10788,754837
10789,824700
10790,821695
10791,763057
10792,645895
10793,645065
10794,777079
10795,589831
10796,762928
10797,643700
10798,762630
10799,723433
10800,860680
10801,777066
10802,762585
10803,591345
10804,745302
10805,799445
10806,745294
10807,710899
10808,773720
10809,820229
10810,773757
10811,754006
10812,853110
10813,578422
10814,678792
10815,849487
10816,709271
10817,769074
10818,559717
10819,547610
10820,713876
10821,835981
10822,668107
10823,752448
10824,780750
10825,786490
10826,682490
10827,752432
10828,849984
10829,830757
10830,753287
10831,787052
10832,545396
10833,850614
10834,709036
10835,787275
10836,501620
10837,725951
10838,737745
10839,849081
10840,769699
10841,782000
10842,674988
10843,726186
10844,845427
10845,845700
10846,834536
10847,845955
10848,749562
10849,752851
10850,710328
10851,690228
10852,834325
10853,691394
10854,846705
10855,834055
10856,553875
10857,847923
10858,510314
10859,781400
10860,735063
10861,848995
10862,564787
10863,787782
10864,501619
10865,766917
10866,660552
10867,790160
10868,659983
10869,778534
10870,827209
10871,747634
10872,659046
10873,791344
10874,826499
10875,791445
10876,682076
10877,724413
10878,736641
10879,791625
10880,747386
10881,682385
10882,791927
10883,771355
10884,792049
10885,825437
10886,578020
10887,766826
10888,493810
10889,829924
10890,852488
10891,689412
10892,772189
10893,752281
10894,753380
10895,664024
10896,521978
10897,851124
10898,663792
10899,748542
10900,499243
10901,712514
10902,567732
10903,788527
10904,568570
10905,767496
10906,778707
10907,568652
10908,722524
10909,767044
10910,789368
10911,572202
10912,827959
10913,582248
10914,812970
10915,808561
10916,614422
10917,740302
10918,806368
10919,815309
10920,624636
10921,740503
10922,722051
10923,814319
10924,808462
10925,615178
10926,704106
10927,625063
10928,634731
10929,634789
10930,732534
10931,812122
10932,816928
10933,755592
10934,624071
10935,624070
10936,602222
10937,817211
10938,617853
10939,740361
10940,619350
10941,627339
10942,811551
10943,718438
10944,718381
10945,613569
10946,625905
10947,816075
10948,806780
10949,803656
10950,719541
10951,744113
10952,755888
10953,606696
10954,633574
10955,612719
10956,633347
10957,814216
10958,758064
10959,732666
10960,607788
10961,807771
10962,744180
10963,758578
10964,740520
10965,811005
10966,706445
10967,621683
10968,741541
10969,600197
10970,811708
10971,189654
10972,809160
10973,742180
10974,733033
10975,719220
10976,809965
10977,706656
10978,756553
10979,705045
10980,616632
10981,372008
10982,706654
10983,804840
10984,805889
10985,802676
10986,700933
10987,805372
10988,637477
10989,775870
10990,656368
10991,694457
10992,793006
10993,714896
10994,839959
10995,824813
10996,568571
10997,715610
10998,734269
10999,695341
11000,579165
11001,825142
11002,853563
11003,761287
11004,748360
11005,828656
11006,664750
11007,628568
11008,841850
11009,684277
11010,824834
11011,751942
11012,626894
11013,568572
11014,788278
11015,773816
11016,814570
11017,724395
11018,290519
11019,724822
11020,657510
11021,789812
11022,787617
11023,734378
11024,759156
11025,657852
11026,766515
11027,868302
11028,702495
11029,732945
11030,719272
11031,575151
11032,826987
11033,573608
11034,738701
11035,747375
11036,660985
11037,747263
11038,729816
11039,694561
11040,568861
11041,791292
11042,852128
11043,738777
11044,791986
11045,715002
11046,571452
11047,661108
11048,702231
11049,791919
11050,753893
11051,791713
11052,747349
11053,734440
11054,572325
11055,715001
11056,617935
11057,714412
11058,768393
11059,843525
11060,811852
11061,752464
11062,772031
11063,838779
11064,757228
11065,771850
11066,771707
11067,710317
11068,844793
11069,549263
11070,835061
11071,782408
11072,782471
11073,812032
11074,742019
11075,720647
11076,515415
11077,550384
11078,710108
11079,752742
11080,704874
11081,689572
11082,545605
11083,617547
11084,884855
11085,881635
11086,842365
11087,837685
11088,540269
11089,778012
11090,622106
11091,538704
11092,681806
11093,836751
11094,780385
11095,757162
11096,681096
11097,680611
11098,772281
11099,680188
11100,679948
11101,843396
11102,779948
11103,620319
11104,674482
11105,674244
11106,551218
11107,831042
11108,625311
11109,669031
11110,831588
11111,807740
11112,732671
11113,655265
11114,749073
11115,725631
11116,613666
11117,719678
11118,625176
11119,786524
11120,729015
11121,666743
11122,725354
11123,711670
11124,684084
11125,756414
11126,666327
11127,613465
11128,849668
11129,713802
11130,845860
11131,684019
11132,704260
11133,834378
11134,673503
11135,624537
11136,736408
11137,691440
11138,552826
11139,672568
11140,833534
11141,555973
11142,769483
11143,832930
11144,753006
11145,557248
11146,703997
11147,769673
11148,709541
11149,691991
11150,784990
11151,742782
11152,711239
11153,736266
11154,607886
11155,697105
11156,587264
11157,822300
11158,592835
11159,699077
11160,633609
11161,595080
11162,802842
11163,700938
11164,708336
11165,595440
11166,804488
11167,463601
11168,723928
11169,733046
11170,685827
11171,618329
11172,861053
11173,731526
11174,795602
11175,696511
11176,686643
11177,730871
11178,854794
11179,794935
11180,717581
11181,801199
11182,762318
11183,799636
11184,592286
11185,357792
11186,858891
11187,698877
11188,733700
11189,760796
11190,755613
11191,686331
11192,740293
11193,723395
11194,609727
11195,721050
11196,798265
11197,739684
11198,723378
11199,723372
11200,531665
11201,698465
11202,857803
11203,718321
11204,745318
11205,822084
11206,797446
11207,857377
11208,857330
11209,816657
11210,591444
11211,854737
11212,820853
11213,696148
11214,817867
11215,765097
11216,717676
11217,583158
11218,739957
11219,699580
11220,765164
11221,804621
11222,761577
11223,743738
11224,804597
11225,801699
11226,699822
11227,811292
11228,823734
11229,653664
11230,793613
11231,600127
11232,632686
11233,731130
11234,853626
11235,794016
11236,654407
11237,746687
11238,609405
11239,775090
11240,699969
11241,673799
11242,808605
11243,736672
11244,419634
11245,778172
11246,739767
11247,774923
11248,713349
11249,752820
11250,749640
11251,770771
11252,834694
11253,812262
11254,803135
11255,622710
11256,749651
11257,699841
11258,841874
11259,688692
11260,745256
11261,735724
11262,512989
11263,739705
11264,772338
11265,745334
11266,750730
11267,859121
11268,833408
11269,614541
11270,744529
11271,634608
11272,739673
11273,709726
11274,717162
11275,643271
11276,777808
11277,802146
11278,558248
11279,769620
11280,682520
11281,774821
11282,879772
11283,812730
11284,808259
11285,783660
11286,750744
11287,778169
11288,726165
11289,541695
11290,550366
11291,642339
11292,713698
11293,761505
11294,864055
11295,713700
11296,624548
11297,713708
11298,745362
11299,241590
11300,688546
11301,811666
11302,402065
11303,781335
11304,780204
11305,774955
11306,777221
11307,761061
11308,678697
11309,387348
11310,841393
11311,780649
11312,780670
11313,720752
11314,717879
11315,596346
11316,762027
11317,638958
11318,835552
11319,761105
11320,750167
11321,739923
11322,681098
11323,623146
11324,699523
11325,836274
11326,712712
11327,861660
11328,712058
11329,623072
11330,779930
11331,623632
11332,750238
11333,699427
11334,779843
11335,779074
11336,779853
11337,819074
11338,809067
11339,817166
11340,778836
11341,516778
11342,800373
11343,720651
11344,898469
11345,745073
11346,835028
11347,739890
11348,699220
11349,812007
11350,771519
11351,762213
11352,782612
11353,801264
11354,863564
11355,782722
11356,732392
11357,755561
11358,778582
11359,683399
11360,733424
11361,521023
11362,595558
11363,757815
11364,778725
11365,705974
11366,519936
11367,732363
11368,781677
11369,688954
11370,518131
11371,835344
11372,800437
11373,811596
11374,485552
11375,560270
11376,559018
11377,766571
11378,743214
11379,694709
11380,583933
11381,775615
11382,734379
11383,288859
11384,777663
11385,840210
11386,629881
11387,855032
11388,652113
11389,533746
11390,827242
11391,719308
11392,805934
11393,708472
11394,652732
11395,653290
11396,715051
11397,584510
11398,788689
11399,733979
11400,762913
11401,796007
11402,694297
11403,696954
11404,735849
11405,696840
11406,806394
11407,568938
11408,839646
11409,610747
11410,701622
11411,611221
11412,795615
11413,814307
11414,789393
11415,571436
11416,633142
11417,755851
11418,754234
11419,727623
11420,734316
11421,840021
11422,825195
11423,701784
11424,479549
11425,632494
11426,773980
11427,696124
11428,853317
11429,631784
11430,724324
11431,738714
11432,578599
11433,715911
11434,579475
11435,632172
11436,793193
11437,765732
11438,609812
11439,655267
11440,854151
11441,805115
11442,609650
11443,724402
11444,766261
11445,743499
11446,756631
11447,708678
11448,575316
11449,657478
11450,610179
11451,805816
11452,657323
11453,532955
11454,734161
11455,719062
11456,791871
11457,632618
11458,740696
11459,804686
11460,702228
11461,788692
11462,650065
11463,855626
11464,786018
11465,698629
11466,668012
11467,807723
11468,735975
11469,744139
11470,618287
11471,768923
11472,807718
11473,731431
11474,776753
11475,563501
11476,693427
11477,857337
11478,830727
11479,748892
11480,625653
11481,321249
11482,561570
11483,762977
11484,633918
11485,785954
11486,769400
11487,669874
11488,870940
11489,776827
11490,798472
11491,644967
11492,839089
11493,669626
11494,741829
11495,625189
11496,589662
11497,762931
11498,768997
11499,821338
11500,668879
11501,798054
11502,768992
11503,619198
11504,625673
11505,665542
11506,612730
11507,839448
11508,788138
11509,796783
11510,804020
11511,756718
11512,648792
11513,711562
11514,758485
11515,815869
11516,725293
11517,612554
11518,607322
11519,755662
11520,776532
11521,697256
11522,815580
11523,710943
11524,746255
11525,763660
11526,768194
11527,752052
11528,787368
11529,626959
11530,841415
11531,665477
11532,693571
11533,760664
11534,822320
11535,760662
11536,763379
11537,787225
11538,743084
11539,797250
11540,787333
11541,686419
11542,735779
11543,774191
11544,773264
11545,774010
11546,751913
11547,773682
11548,524869
11549,774120
11550,525538
11551,687702
11552,700727
11553,705879
11554,752077
11555,696439
11556,764780
11557,754231
11558,696155
11559,696142
11560,853642
11561,695871
11562,695682
11563,695674
11564,487053
11565,488549
11566,766183
11567,488984
11568,491070
11569,766644
11570,706644
11571,852150
11572,696500
11573,471456
11574,760036
11575,733123
11576,700175
11577,707340
11578,366686
11579,707360
11580,707194
11581,863409
11582,859779
11583,698982
11584,452616
11585,731375
11586,760730
11587,698601
11588,760714
11589,698597
11590,763195
11591,760597
11592,702936
11593,868303
11594,851924
11595,690054
11596,770780
11597,735404
11598,771348
11599,844935
11600,517046
11601,704451
11602,704770
11603,752471
11604,770622
11605,756300
11606,752413
11607,521779
11608,772171
11609,522077
11610,772551
11611,842994
11612,757582
11613,735152
11614,851913
11615,693493
11616,767779
11617,284985
11618,851795
11619,693649
11620,703004
11621,693612
11622,732727
11623,753301
11624,709755
11625,502836
11626,261840
11627,753278
11628,758089
11629,728836
11630,709300
11631,769825
11632,868308
11633,671622
11634,774836
11635,559637
11636,795819
11637,650699
11638,795458
11639,651350
11640,823399
11641,795168
11642,716211
11643,739247
11644,653337
11645,794065
11646,583529
11647,583215
11648,583094
11649,746613
11650,824042
11651,585806
11652,649510
11653,649439
11654,588459
11655,723666
11656,798045
11657,821489
11658,821634
11659,821651
11660,646016
11661,797419
11662,716654
11663,716781
11664,797307
11665,647023
11666,796913
11667,822378
11668,822711
11669,580102
11670,824386
11671,654954
11672,566549
11673,662627
11674,662644
11675,828701
11676,829021
11677,748523
11678,829041
11679,664871
11680,569888
11681,738293
11682,564417
11683,714367
11684,665877
11685,831000
11686,669429
11687,714931
11688,828000
11689,824455
11690,738712
11691,793066
11692,793027
11693,656980
11694,657304
11695,574228
11696,658329
11697,826989
11698,827910
11699,789910
11700,827338
11701,789707
11702,724866
11703,789661
11704,827487
11705,590294
11706,643582
11707,643329
11708,721911
11709,628930
11710,806287
11711,610744
11712,814601
11713,721906
11714,610490
11715,805765
11716,806696
11717,814957
11718,805114
11719,632502
11720,632872
11721,815287
11722,804507
11723,611522
11724,806724
11725,743932
11726,809073
11727,721057
11728,810950
11729,720897
11730,741646
11731,621048
11732,720804
11733,808851
11734,719553
11735,720536
11736,624633
11737,624945
11738,613942
11739,625548
11740,721486
11741,608941
11742,804482
11743,820827
11744,800856
11745,638790
11746,818483
11747,818553
11748,597648
11749,801152
11750,800976
11751,818978
11752,598770
11753,596270
11754,640419
11755,640990
11756,799455
11757,799028
11758,820642
11759,744673
11760,801708
11761,815579
11762,802737
11763,607232
11764,633935
11765,634020
11766,803546
11767,803276
11768,604837
11769,802615
11770,637673
11771,600707
11772,636608
11773,744434
11774,600372
11775,802235
11776,802092
11777,669682
11778,663510
11779,780901
11780,782759
11781,777136
11782,751260
11783,713340
11784,777029
11785,777021
11786,749653
11787,550718
11788,550827
11789,834596
11790,776833
11791,834531
11792,839187
11793,776721
11794,783354
11795,776720
11796,783398
11797,839523
11798,776006
11799,783552
11800,737489
11801,551515
11802,838712
11803,782613
11804,672836
11805,538296
11806,545365
11807,780045
11808,712856
11809,677843
11810,835501
11811,835499
11812,779268
11813,544723
11814,677486
11815,677459
11816,548388
11817,681387
11818,778515
11819,677119
11820,712406
11821,778303
11822,682262
11823,781841
11824,837693
11825,782362
11826,736567
11827,685170
11828,779693
11829,840567
11830,558953
11831,749286
11832,737619
11833,671985
11834,671613
11835,749182
11836,736050
11837,811399
11838,785141
11839,809381
11840,809971
11841,623012
11842,688385
11843,636475
11844,637262
11845,522952
11846,837418
11847,700946
11848,700851
11849,622964
11850,840324
11851,802846
11852,760961
11853,542810
11854,772772
11855,811768
11856,757215
11857,605571
11858,605716
11859,606711
11860,864695
11861,777643
11862,607117
11863,777438
11864,809110
11865,815930
11866,635290
11867,599697
11868,637320
11869,840622
11870,639835
11871,779466
11872,818775
11873,779402
11874,686028
11875,801073
11876,618749
11877,680432
11878,761921
11879,772309
11880,818671
11881,639091
11882,772322
11883,521970
11884,811415
11885,699738
11886,818086
11887,619184
11888,619552
11889,801443
11890,818058
11891,619561
11892,681105
11893,774627
11894,884271
11895,817985
11896,544415
11897,841400
11898,617035
11899,633623
11900,804300
11901,345830
11902,806669
11903,805935
11904,630046
11905,702767
11906,839521
11907,806199
11908,806254
11909,776360
11910,759054
11911,757674
11912,806406
11913,806461
11914,757679
11915,628642
11916,611569
11917,533135
11918,865076
11919,872490
11920,807824
11921,775674
11922,626815
11923,758278
11924,532102
11925,807700
11926,869616
11927,775610
11928,807739
11929,812967
11930,625192
11931,757991
11932,775582
11933,685449
11934,776473
11935,610601
11936,526836
11937,757871
11938,760085
11939,704849
11940,685712
11941,809028
11942,757232
11943,757253
11944,757258
11945,876176
11946,624042
11947,775379
11948,616086
11949,701721
11950,624385
11951,701754
11952,777016
11953,701771
11954,812268
11955,776744
11956,615269
11957,759651
11958,776731
11959,610053
11960,702251
11961,699303
11962,615192
11963,630646
11964,685616
11965,839451
11966,702389
11967,506321
11968,639895
11969,770180
11970,694935
11971,659520
11972,789977
11973,672793
11974,833573
11975,766729
11976,827480
11977,783934
11978,557092
11979,766921
11980,852672
11981,784038
11982,784059
11983,827572
11984,661399
11985,789362
11986,673497
11987,574605
11988,657618
11989,826179
11990,793217
11991,824535
11992,793102
11993,770718
11994,695681
11995,792802
11996,792527
11997,656495
11998,765926
11999,695421
12000,656649
12001,656686
12002,834424
12003,792026
12004,791896
12005,769819
12006,852026
12007,655080
12008,503134
12009,769428
12010,850426
12011,768591
12012,787040
12013,666392
12014,786869
12015,768635
12016,786850
12017,509642
12018,666741
12019,768915
12020,563418
12021,669908
12022,560338
12023,559426
12024,669616
12025,665851
12026,564375
12027,665223
12028,768293
12029,662741
12030,662905
12031,568478
12032,694061
12033,788291
12034,832533
12035,663817
12036,784333
12037,558868
12038,566534
12039,693584
12040,787976
12041,784539
12042,768269
12043,849468
12044,765657
12045,846359
12046,398863
12047,771824
12048,835490
12049,771881
12050,645988
12051,646020
12052,548479
12053,857750
12054,822043
12055,781708
12056,697831
12057,587583
12058,451229
12059,781820
12060,822354
12061,844456
12062,796899
12063,451744
12064,798295
12065,781588
12066,820938
12067,798722
12068,640259
12069,779956
12070,640476
12071,799971
12072,592947
12073,592415
12074,641883
12075,642082
12076,545894
12077,836047
12078,820727
12079,762618
12080,831951
12081,762647
12082,643577
12083,517840
12084,822521
12085,673881
12086,583109
12087,770958
12088,583776
12089,823664
12090,794477
12091,793945
12092,765047
12093,793848
12094,674079
12095,796574
12096,582902
12097,840628
12098,654912
12099,793368
12100,846326
12101,551257
12102,696131
12103,674889
12104,549437
12105,764606
12106,854986
12107,697599
12108,454544
12109,676900
12110,822850
12111,548968
12112,781878
12113,649521
12114,650544
12115,463970
12116,696856
12117,782535
12118,696804
12119,855040
12120,835017
12121,795414
12122,793372
12123,739961
12124,751910
12125,727180
12126,742820
12127,745452
12128,708992
12129,745522
12130,711174
12131,720650
12132,745564
12133,747899
12134,717092
12135,725823
12136,722232
12137,738856
12138,745773
12139,745785
12140,742263
12141,712524
12142,705940
12143,749561
12144,751698
12145,740500
12146,749658
12147,742160
12148,739845
12149,717256
12150,715312
12151,738182
12152,744132
12153,749029
12154,733319
12155,722639
12156,753248
12157,754986
12158,717933
12159,719106
12160,728016
12161,744457
12162,731114
12163,742984
12164,738184
12165,708169
12166,743604
12167,753282
12168,755185
12169,743204
12170,740247
12171,745058
12172,717341
12173,740324
12174,742139
12175,729315
12176,738745
12177,716552
12178,741714
12179,746296
12180,747057
12181,755766
12182,741293
12183,746282
12184,750213
12185,721457
12186,738628
12187,739503
12188,736752
12189,750124
12190,755702
12191,721365
12192,751870
12193,720906
12194,805385
12195,812500
12196,830954
12197,863103
12198,812499
12199,719233
12200,671423
12201,669747
12202,700012
12203,725338
12204,360950
12205,615289
12206,781338
12207,565287
12208,626445
12209,759811
12210,626794
12211,358483
12212,569045
12213,812521
12214,804499
12215,786221
12216,813263
12217,633877
12218,786089
12219,848086
12220,813113
12221,738072
12222,769136
12223,718501
12224,466917
12225,780668
12226,718748
12227,812768
12228,719229
12229,561706
12230,633148
12231,785628
12232,721414
12233,632290
12234,743737
12235,669388
12236,866772
12237,691899
12238,750055
12239,743641
12240,829581
12241,731277
12242,671691
12243,829579
12244,479604
12245,675456
12246,570428
12247,853992
12248,828855
12249,854322
12250,809305
12251,701208
12252,570268
12253,741990
12254,713443
12255,691291
12256,478549
12257,701078
12258,755610
12259,701085
12260,809795
12261,674777
12262,749654
12263,675245
12264,755617
12265,619464
12266,845626
12267,735389
12268,783521
12269,624006
12270,811870
12271,713445
12272,759998
12273,720890
12274,784071
12275,625506
12276,625483
12277,672032
12278,616977
12279,700735
12280,624967
12281,829343
12282,617047
12283,700778
12284,782002
12285,700795
12286,866103
12287,476315
12288,808467
12289,738404
12290,624151
12291,673475
12292,760100
12293,511296
12294,707181
12295,854349
12296,861434
12297,559851
12298,715542
12299,451243
12300,658041
12301,546684
12302,536699
12303,657628
12304,648796
12305,858671
12306,715308
12307,433252
12308,791936
12309,649437
12310,836135
12311,765709
12312,792243
12313,765267
12314,658361
12315,634701
12316,790288
12317,859158
12318,646186
12319,646272
12320,790248
12321,790279
12322,797380
12323,764878
12324,791047
12325,647265
12326,764970
12327,659333
12328,796977
12329,796974
12330,708487
12331,694734
12332,857333
12333,656661
12334,716198
12335,694819
12336,715919
12337,695069
12338,726998
12339,766265
12340,746685
12341,652747
12342,765864
12343,793586
12344,541758
12345,837370
12346,716088
12347,857620
12348,653638
12349,708688
12350,857414
12351,837139
12352,542743
12353,715781
12354,794969
12355,794991
12356,766091
12357,857373
12358,651244
12359,655410
12360,695422
12361,836672
12362,695581
12363,795780
12364,656135
12365,747099
12366,789942
12367,533717
12368,859262
12369,733915
12370,841607
12371,763200
12372,787648
12373,637282
12374,744502
12375,637449
12376,637661
12377,737628
12378,698381
12379,787656
12380,733903
12381,763389
12382,801875
12383,638443
12384,855358
12385,558499
12386,665442
12387,744452
12388,698470
12389,717874
12390,702634
12391,558981
12392,709173
12393,636378
12394,762981
12395,744304
12396,635346
12397,861588
12398,692833
12399,692783
12400,831861
12401,753302
12402,801098
12403,696604
12404,798735
12405,764110
12406,834552
12407,661796
12408,550879
12409,532275
12410,798890
12411,747994
12412,639573
12413,745525
12414,696869
12415,696852
12416,798548
12417,693951
12418,859326
12419,799344
12420,531670
12421,789078
12422,551647
12423,788888
12424,662932
12425,697302
12426,697349
12427,640733
12428,763868
12429,763843
12430,763821
12431,763807
12432,554552
12433,800439
12434,717538
12435,639738
12436,813282
12437,672017
12438,539787
12439,609485
